loan_id,customer_id,segment
L0023801,C019144,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023802,C019145,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023803,C019146,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023804,C019147,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023805,C019148,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023806,C019149,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023807,C019150,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023808,C019150,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023809,C019151,T6: interest_rate_apr > 32.4%
L0023810,C019152,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023811,C019152,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023812,C019153,T6: interest_rate_apr > 32.4%
L0023813,C019154,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023814,C019155,T5: interest_rate_apr 30.6%-32.4%
L0023815,C019155,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023816,C019156,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023817,C019156,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023818,C019156,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023819,C019157,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023820,C019158,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023821,C019159,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023822,C019159,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023823,C019160,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023824,C019161,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023825,C019162,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023826,C019163,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023827,C019163,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023828,C019163,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023829,C019164,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023830,C019165,T5: interest_rate_apr 30.6%-32.4%
L0023831,C019166,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023832,C019167,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023833,C019168,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023834,C019169,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023835,C019170,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023836,C019171,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023837,C019172,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023838,C019173,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023839,C019174,T6: interest_rate_apr > 32.4%
L0023840,C019174,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023841,C019174,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023842,C019175,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023843,C019176,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023844,C019177,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023845,C019177,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023846,C019178,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023847,C019179,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023848,C019179,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023849,C019180,T5: interest_rate_apr 30.6%-32.4%
L0023850,C019180,T5: interest_rate_apr 30.6%-32.4%
L0023851,C019181,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023852,C019182,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023853,C019183,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023854,C019183,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023855,C019184,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023856,C019185,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023857,C019186,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023858,C019186,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023859,C019187,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023860,C019188,T6: interest_rate_apr > 32.4%
L0023861,C019189,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023862,C019190,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023863,C019191,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023864,C019192,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023865,C019193,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023866,C019194,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023867,C019195,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023868,C019196,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023869,C019197,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023870,C019198,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023871,C019199,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023872,C019200,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023873,C019201,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023874,C019202,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023875,C019203,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023876,C019204,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023877,C019205,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023878,C019206,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023879,C019207,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023880,C019208,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023881,C019209,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023882,C019209,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023883,C019210,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023884,C019211,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023885,C019211,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023886,C019212,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023887,C019212,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023888,C019212,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023889,C019213,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023890,C019213,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023891,C019214,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023892,C019215,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023893,C019216,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023894,C019216,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023895,C019217,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023896,C019218,T5: interest_rate_apr 30.6%-32.4%
L0023897,C019219,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023898,C019220,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023899,C019221,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023900,C019222,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023901,C019223,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023902,C019223,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023903,C019223,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023904,C019224,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023905,C019225,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023906,C019226,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023907,C019226,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023908,C019227,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023909,C019228,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023910,C019229,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023911,C019230,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023912,C019231,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023913,C019232,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023914,C019233,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023915,C019234,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023916,C019235,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023917,C019236,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023918,C019237,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023919,C019238,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023920,C019239,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023921,C019239,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023922,C019239,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023923,C019240,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023924,C019240,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023925,C019240,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023926,C019241,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023927,C019242,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023928,C019242,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023929,C019243,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023930,C019244,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023931,C019244,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023932,C019244,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023933,C019245,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023934,C019246,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023935,C019247,T6: interest_rate_apr > 32.4%
L0023936,C019248,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023937,C019249,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023938,C019250,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023939,C019251,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023940,C019252,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023941,C019253,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023942,C019254,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023943,C019255,T5: interest_rate_apr 30.6%-32.4%
L0023944,C019255,T5: interest_rate_apr 30.6%-32.4%
L0023945,C019256,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023946,C019257,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023947,C019258,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023948,C019259,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023949,C019260,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023950,C019260,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023951,C019261,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023952,C019262,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023953,C019263,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023954,C019264,T6: interest_rate_apr > 32.4%
L0023955,C019265,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023956,C019266,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023957,C019267,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023958,C019268,T6: interest_rate_apr > 32.4%
L0023959,C019268,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023960,C019269,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023961,C019270,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023962,C019271,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023963,C019272,T6: interest_rate_apr > 32.4%
L0023964,C019272,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023965,C019273,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023966,C019274,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023967,C019275,T5: interest_rate_apr 30.6%-32.4%
L0023968,C019276,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023969,C019277,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023970,C019278,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023971,C019279,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023972,C019280,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023973,C019280,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023974,C019281,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023975,C019282,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023976,C019283,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023977,C019284,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023978,C019285,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023979,C019286,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023980,C019287,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023981,C019288,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023982,C019288,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023983,C019289,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023984,C019290,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023985,C019290,T6: interest_rate_apr > 32.4%
L0023986,C019291,T6: interest_rate_apr > 32.4%
L0023987,C019292,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023988,C019293,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023989,C019294,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023990,C019294,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023991,C019295,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023992,C019296,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023993,C019297,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0023994,C019298,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0023995,C019299,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0023996,C019300,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023997,C019300,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023998,C019301,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0023999,C019302,T6: interest_rate_apr > 32.4%
L0024000,C019303,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024001,C019304,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024002,C019305,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024003,C019305,T6: interest_rate_apr > 32.4%
L0024004,C019306,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024005,C019307,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024006,C019308,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024007,C019309,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024008,C019310,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024009,C019311,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024010,C019312,T6: interest_rate_apr > 32.4%
L0024011,C019313,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024012,C019314,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024013,C019315,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024014,C019315,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024015,C019316,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024016,C019317,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024017,C019318,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024018,C019319,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024019,C019320,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024020,C019321,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024021,C019322,T6: interest_rate_apr > 32.4%
L0024022,C019323,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024023,C019324,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024024,C019325,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024025,C019325,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024026,C019325,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024027,C019326,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024028,C019327,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024029,C019328,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024030,C019328,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024031,C019329,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024032,C019329,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024033,C019330,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024034,C019331,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024035,C019331,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024036,C019332,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024037,C019333,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024038,C019334,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024039,C019335,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024040,C019336,T5: interest_rate_apr 30.6%-32.4%
L0024041,C019337,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024042,C019338,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024043,C019338,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024044,C019339,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024045,C019339,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024046,C019340,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024047,C019341,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024048,C019342,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024049,C019343,T6: interest_rate_apr > 32.4%
L0024050,C019343,T6: interest_rate_apr > 32.4%
L0024051,C019343,T5: interest_rate_apr 30.6%-32.4%
L0024052,C019344,T6: interest_rate_apr > 32.4%
L0024053,C019344,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024054,C019345,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024055,C019345,T6: interest_rate_apr > 32.4%
L0024056,C019346,T5: interest_rate_apr 30.6%-32.4%
L0024057,C019347,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024058,C019348,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024059,C019349,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024060,C019350,T6: interest_rate_apr > 32.4%
L0024061,C019350,T5: interest_rate_apr 30.6%-32.4%
L0024062,C019351,T6: interest_rate_apr > 32.4%
L0024063,C019352,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024064,C019353,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024065,C019354,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024066,C019355,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024067,C019356,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024068,C019357,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024069,C019358,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024070,C019359,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024071,C019360,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024072,C019361,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024073,C019362,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024074,C019363,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024075,C019364,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024076,C019364,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024077,C019365,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024078,C019366,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024079,C019366,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024080,C019366,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024081,C019367,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024082,C019367,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024083,C019368,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024084,C019369,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024085,C019369,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024086,C019370,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024087,C019371,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024088,C019371,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024089,C019372,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024090,C019373,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024091,C019374,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024092,C019375,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024093,C019376,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024094,C019377,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024095,C019378,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024096,C019379,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024097,C019380,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024098,C019381,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024099,C019382,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024100,C019383,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024101,C019384,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024102,C019385,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024103,C019385,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024104,C019385,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024105,C019386,T6: interest_rate_apr > 32.4%
L0024106,C019387,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024107,C019388,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024108,C019389,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024109,C019390,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024110,C019391,T6: interest_rate_apr > 32.4%
L0024111,C019392,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024112,C019393,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024113,C019393,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024114,C019394,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024115,C019395,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024116,C019396,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024117,C019396,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024118,C019397,T5: interest_rate_apr 30.6%-32.4%
L0024119,C019398,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024120,C019399,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024121,C019400,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024122,C019401,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024123,C019401,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024124,C019402,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024125,C019403,T6: interest_rate_apr > 32.4%
L0024126,C019404,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024127,C019405,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024128,C019406,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024129,C019406,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024130,C019406,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024131,C019407,T6: interest_rate_apr > 32.4%
L0024132,C019407,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024133,C019408,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024134,C019408,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024135,C019409,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024136,C019409,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024137,C019409,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024138,C019410,T6: interest_rate_apr > 32.4%
L0024139,C019411,T6: interest_rate_apr > 32.4%
L0024140,C019412,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024141,C019413,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024142,C019414,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024143,C019414,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024144,C019415,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024145,C019416,T5: interest_rate_apr 30.6%-32.4%
L0024146,C019416,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024147,C019417,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0024148,C019418,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0024149,C019419,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0024150,C019420,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0024151,C019420,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
