loan_id,nii,fee,loss,servicing,cac_charged
L0018795,8412.10774057746,1518.7649999999999,0.0,1120.0,362.0
L0018796,477.8080848008394,81.645,0.0,320.0,603.0
L0018797,2689.080370824039,250.0,0.0,240.0,988.0
L0018798,7848.923132896889,7500.0,0.0,400.0,1159.0
L0018799,2611.0223283633404,1631.745,0.0,960.0,1271.0
L0018800,902.9390700938925,116.98,0.0,240.0,426.0
L0018801,43446.05955175281,68934.315,0.0,80.0,0.0
L0018802,2279.452264469126,513.54,21477.8525,400.0,1094.0
L0018803,2778.5856448792665,1284.2549999999999,0.0,1200.0,1851.0
L0018804,4568.938462310656,1660.71,0.0,240.0,1635.0
L0018805,3932.7484565896357,450.0,0.0,800.0,958.0
L0018806,189854.81435395998,37111.08,0.0,1840.0,232.0
L0018807,17836.754699181907,7500.0,0.0,320.0,0.0
L0018808,5567.475367471026,1404.0,0.0,560.0,993.0
L0018809,2095.052275821641,452.655,0.0,800.0,1297.0
L0018810,362.676365222875,30.845000000000002,0.0,480.0,1250.0
L0018811,3523.300612609619,5964.21,0.0,80.0,484.0
L0018812,2004.662368835639,250.0,0.0,400.0,727.0
L0018813,65.7090072736144,20.025000000000002,0.0,240.0,552.0
L0018814,15351.21137502808,3000.0,0.0,1200.0,708.0
L0018815,1752.0156986796296,634.515,21912.1435,880.0,914.0
L0018816,5525.455524564162,2019.165,0.0,800.0,1461.0
L0018817,9430.621658705268,4518.389999999999,0.0,400.0,0.0
L0018818,29.84908052816056,14.515,0.0,80.0,0.0
L0018819,18399.77157439351,1839.54,83918.38,640.0,782.0
L0018820,739.5477469242178,546.345,0.0,160.0,925.0
L0018821,181.00633119486272,14.46,0.0,320.0,984.0
L0018822,1620.6862085923924,250.0,0.0,400.0,565.0
L0018823,13287.537172757462,4137.75,0.0,800.0,239.0
L0018824,24994.152560961134,5289.285,0.0,800.0,1052.0
L0018825,1807.7986086262113,892.725,0.0,320.0,845.0
L0018826,7499.645722441511,3369.2549999999997,0.0,400.0,625.0
L0018827,14094.627874158254,8339.055,0.0,480.0,0.0
L0018828,125814.51063531786,16812.795,0.0,1360.0,1235.0
L0018829,3553.191565709561,199.715,16976.84,320.0,667.0
L0018830,1571.9691893684026,3552.8849999999998,0.0,80.0,1080.0
L0018831,403.7018331742287,80.37,0.0,160.0,1213.0
L0018832,10731.035983556347,3363.915,0.0,640.0,621.0
L0018833,820.9577733362094,250.0,0.0,240.0,961.0
L0018834,3385.424143028115,1843.2749999999999,0.0,320.0,275.0
L0018835,656.1427211273462,2426.475,0.0,80.0,961.0
L0018836,259667.40732483938,54093.405,0.0,1280.0,1578.0
L0018837,9590.847636754252,1025.25,0.0,1280.0,1878.0
L0018838,38286.412629636194,5317.905,216759.9975,1040.0,986.0
L0018839,7919.807059323984,1156.905,52793.3315,560.0,0.0
L0018840,12665.490635847747,3315.27,0.0,880.0,1349.0
L0018841,614.5897895100527,109.47,0.0,400.0,1519.0
L0018842,3593.1991555077584,501.33,0.0,1200.0,1289.0
L0018843,4966.152398489938,2377.68,0.0,240.0,0.0
L0018844,489.44183628829194,57.645,0.0,160.0,239.0
L0018845,0.0,43.265,0.0,80.0,1101.0
L0018846,21584.984136111718,2028.96,92418.9955,720.0,631.0
L0018847,18528.414421409667,3540.4049999999997,0.0,720.0,1141.0
L0018848,12213.355840045726,4481.37,0.0,240.0,0.0
L0018849,505.65682168730535,77.64,0.0,400.0,298.0
L0018850,6641.001759030344,1985.1299999999999,0.0,320.0,972.0
L0018851,236.14567730318757,30.935000000000002,0.0,160.0,0.0
L0018852,78.73400740600191,36.505,0.0,80.0,521.0
L0018853,511.6058323903941,39.660000000000004,3317.892,240.0,1295.0
L0018854,26763.169291794933,3174.075,0.0,1680.0,768.0
L0018855,105918.54653666099,11074.335,0.0,1600.0,1296.0
L0018856,157486.49010657886,17718.809999999998,0.0,1600.0,626.0
L0018857,6904.624458214268,1371.81,0.0,480.0,934.0
L0018858,253963.63091877435,59776.53,0.0,1120.0,1086.0
L0018859,17164.71531247642,4116.825,0.0,1360.0,448.0
L0018860,26299.35092369847,4928.355,0.0,1120.0,0.0
L0018861,12192.30271097336,3156.81,0.0,880.0,686.0
L0018862,692.2280714930034,214.83,0.0,240.0,0.0
L0018863,221.00664988184346,29.735,0.0,240.0,817.0
L0018864,341.21652731243523,171.35,0.0,240.0,1442.0
L0018865,629.6271883572358,1308.7949999999998,0.0,160.0,0.0
L0018866,361.802987351194,31.04,2589.184,240.0,884.0
L0018867,13422.852862570955,10089.33,0.0,240.0,113.0
L0018868,4648.107352141897,811.92,37672.401000000005,480.0,1095.0
L0018869,18625.460480196514,1999.125,55217.60400000001,880.0,0.0
L0018870,122407.8974961893,11216.324999999999,0.0,1840.0,633.0
L0018871,167423.93881847503,27609.84,0.0,1200.0,245.0
L0018872,113.80345106642693,35.755,0.0,160.0,629.0
L0018873,10368.312368669733,2176.38,0.0,880.0,816.0
L0018874,13593.762262340784,6291.929999999999,0.0,880.0,589.0
L0018875,4338.927157084259,3275.775,0.0,800.0,0.0
L0018876,636.1265453180484,50.13,4191.728,240.0,332.0
L0018877,905.9180156745297,653.9399999999999,0.0,240.0,260.0
L0018878,28933.48544209644,18229.815,0.0,240.0,1091.0
L0018879,5763.641746269241,1061.325,0.0,960.0,787.0
L0018880,3063.2084626670926,1182.18,0.0,240.0,0.0
L0018881,6100.6063462768125,2308.125,0.0,320.0,1106.0
L0018882,7045.920360589139,6747.554999999999,0.0,720.0,590.0
L0018883,30355.386571479383,3305.865,0.0,1760.0,1151.0
L0018884,853.0646691978443,79.295,6372.348000000001,320.0,1127.0
L0018885,5808.788031419506,2992.3199999999997,0.0,240.0,1064.0
L0018886,263.09662364786493,97.465,0.0,240.0,447.0
L0018887,28641.468721704026,3669.0899999999997,0.0,1680.0,1075.0
L0018888,54.977780548073355,14.355,0.0,240.0,1667.0
L0018889,300.9038895540871,94.33500000000001,0.0,160.0,1070.0
L0018890,10134.302664648649,1093.8899999999999,0.0,1200.0,1112.0
L0018891,11340.251298750574,1495.815,0.0,720.0,0.0
L0018892,9168.888718163967,2862.0299999999997,0.0,1040.0,326.0
L0018893,71812.25777903733,12758.984999999999,0.0,800.0,840.0
L0018894,3111.59809207323,1173.18,0.0,240.0,1087.0
L0018895,234.56254471474327,34.72,0.0,320.0,1184.0
L0018896,134.20280496645717,42.675000000000004,0.0,320.0,0.0
L0018897,67.79486056669614,14.305,0.0,320.0,1196.0
L0018898,159364.97330160494,29652.465,0.0,1520.0,597.0
L0018899,5767.331481278138,1530.375,0.0,1040.0,134.0
L0018900,1572.3684458224475,1807.9199999999998,0.0,160.0,100.0
L0018901,504.5616395562329,161.365,0.0,320.0,1119.0
L0018902,6390.157530907761,1634.76,0.0,1280.0,0.0
L0018903,128.86085863843562,19.665,0.0,240.0,967.0
L0018904,24000.73884246923,6339.6449999999995,0.0,400.0,862.0
L0018905,67489.26480629164,18147.45,0.0,960.0,1250.0
L0018906,87.88149580590427,67.215,0.0,160.0,1062.0
L0018907,35579.9715355639,2459.295,86230.625,1200.0,641.0
L0018908,10957.458814063371,3369.6749999999997,0.0,400.0,1208.0
L0018909,101.82478484898805,19.35,0.0,400.0,433.0
L0018910,27.335180122554302,10.0,0.0,240.0,0.0
L0018911,99.90338278692215,27.72,0.0,160.0,550.0
L0018912,357.3212163100485,78.955,0.0,400.0,972.0
L0018913,209.56160054096952,53.85,0.0,240.0,0.0
L0018914,1413.3646447307478,2875.5299999999997,0.0,160.0,0.0
L0018915,9948.224956995919,1424.2949999999998,0.0,1040.0,1121.0
L0018916,110.04362718367949,14.950000000000001,0.0,240.0,220.0
L0018917,26619.471385195273,4045.035,148069.41,1040.0,1453.0
L0018918,384.4778292553499,153.69,0.0,160.0,879.0
L0018919,44.27620822321623,12.33,0.0,320.0,1282.0
L0018920,48545.959858586044,11605.215,0.0,880.0,334.0
L0018921,325.54779002336784,36.660000000000004,0.0,240.0,0.0
L0018922,5199.580899534281,880.365,40899.7095,480.0,853.0
L0018923,107.53384962491691,14.99,0.0,240.0,1624.0
L0018924,3964.9082674935225,1879.98,0.0,1280.0,288.0
L0018925,6337.275572382957,5211.12,0.0,400.0,0.0
L0018926,21248.77449801754,1829.46,0.0,1760.0,1484.0
L0018927,2645.175757760238,648.255,0.0,720.0,0.0
L0018928,2005.6379317733272,811.02,0.0,320.0,0.0
L0018929,14986.37578683638,3000.0,130486.04250000001,880.0,1223.0
L0018930,2167.319302594811,4364.5199999999995,0.0,80.0,0.0
L0018931,937.304543511942,816.495,0.0,80.0,142.0
L0018932,2817.26384306625,2275.365,0.0,720.0,866.0
L0018933,206.79384329229595,98.87,0.0,240.0,0.0
L0018934,5939.473839200847,1212.96,0.0,560.0,821.0
L0018935,8864.300083153305,3265.575,0.0,960.0,1440.0
L0018936,33.84156301203184,30.98,0.0,160.0,1191.0
L0018937,138.8407407690771,87.595,0.0,160.0,1260.0
L0018938,2421.469038044191,2304.4049999999997,0.0,320.0,652.0
L0018939,3723.5667566453667,503.15999999999997,0.0,1120.0,993.0
L0018940,136.01940860040486,40.175000000000004,0.0,320.0,387.0
L0018941,5596.996169919013,7509.389999999999,0.0,400.0,148.0
L0018942,8353.121673758076,6685.245,0.0,880.0,283.0
L0018943,151.071688874159,55.68,0.0,160.0,1130.0
L0018944,158.13058136925102,31.215,0.0,240.0,1016.0
L0018945,1420.4055983730777,250.0,0.0,160.0,1083.0
L0018946,30234.65667391668,2876.9249999999997,0.0,1840.0,1998.0
L0018947,131444.99269811745,52150.799999999996,0.0,1440.0,326.0
L0018948,430.73359583277255,122.215,0.0,240.0,1767.0
L0018949,757.9649857735261,89.82000000000001,0.0,160.0,279.0
L0018950,259.12725630635396,23.2,1932.996,240.0,0.0
L0018951,11187.457972919168,1196.895,0.0,1040.0,0.0
L0018952,1516.0147050704713,450.0,0.0,400.0,1016.0
L0018953,503.67651061229407,73.39,0.0,320.0,399.0
L0018954,645.2008789453655,72.36,0.0,240.0,340.0
L0018955,407.1592401435971,94.485,0.0,400.0,740.0
L0018956,31.218916432717812,28.915,0.0,160.0,1227.0
L0018957,386.31720452260225,95.575,0.0,160.0,0.0
L0018958,33053.10193008066,6589.469999999999,0.0,1360.0,300.0
L0018959,398.6090517912991,38.06,0.0,240.0,588.0
L0018960,5267.285367268361,450.0,0.0,1280.0,0.0
L0018961,185.82721402470025,35.800000000000004,0.0,240.0,0.0
L0018962,1362.649779017903,250.0,0.0,160.0,1334.0
L0018963,1905.33739090994,610.56,0.0,720.0,1062.0
L0018964,21260.411889429684,9005.01,0.0,400.0,455.0
L0018965,12567.814235762395,2312.685,0.0,640.0,1060.0
L0018966,16818.005132752704,1859.49,0.0,1520.0,1036.0
L0018967,286.70159856319424,33.225,0.0,160.0,1074.0
L0018968,154.88209122247991,46.43,0.0,240.0,659.0
L0018969,13982.599302439019,2027.175,0.0,1120.0,0.0
L0018970,240.0467835222557,39.825,0.0,240.0,0.0
L0018971,1044.4490984393656,554.235,0.0,1120.0,945.0
L0018972,301.58800166100264,64.675,0.0,400.0,1043.0
L0018973,7528.515931707398,2701.485,0.0,320.0,799.0
L0018974,22837.87682119154,6291.375,0.0,1040.0,1142.0
L0018975,51.81056648019701,37.51,0.0,160.0,1632.0
L0018976,3488.7001946011933,1984.335,0.0,240.0,1159.0
L0018977,41.211031434908506,16.09,0.0,240.0,691.0
L0018978,453.4651113963499,78.07000000000001,0.0,160.0,906.0
L0018979,144.1530415756628,53.0,0.0,240.0,422.0
L0018980,10540.77600465997,2714.0699999999997,0.0,880.0,0.0
L0018981,0.0,29.375,0.0,80.0,583.0
L0018982,222.28752159914,99.86500000000001,0.0,240.0,178.0
L0018983,2286.895961220609,1585.095,0.0,880.0,0.0
L0018984,946.0345054863581,109.98,0.0,240.0,492.0
L0018985,240.96274912226946,73.28,0.0,320.0,492.0
L0018986,186.2627701913938,67.75,0.0,80.0,845.0
L0018987,0.0,141.82500000000002,0.0,80.0,1319.0
L0018988,407.4306367922947,42.96,0.0,400.0,722.0
L0018989,96.51996189448982,21.425,0.0,400.0,1338.0
L0018990,88692.61151285532,15157.32,0.0,1600.0,598.0
L0018991,8166.274900032431,1361.5349999999999,0.0,560.0,1216.0
L0018992,13935.560314551658,1594.365,24134.2335,1280.0,630.0
L0018993,30428.67672835775,10196.085,0.0,560.0,780.0
L0018994,65.07592267468573,17.52,0.0,160.0,291.0
L0018995,132.71157620124518,59.35,0.0,240.0,1261.0
L0018996,4596.968070307821,487.065,0.0,1520.0,318.0
L0018997,399.61402047239244,120.56,0.0,240.0,784.0
L0018998,29844.734799722533,7453.215,0.0,800.0,722.0
L0018999,10232.705850127199,4507.335,0.0,720.0,995.0
L0019000,21918.932048967603,4594.8,0.0,640.0,1419.0
L0019001,58.545915956804535,16.16,0.0,240.0,1133.0
L0019002,52636.42790332982,9225.18,0.0,1600.0,1129.0
L0019003,2519.846307307412,925.3349999999999,0.0,960.0,0.0
L0019004,109.42559395730495,19.495,0.0,160.0,105.0
L0019005,60.154198685064905,44.285000000000004,0.0,160.0,828.0
L0019006,16.139343103021382,10.0,0.0,160.0,376.0
L0019007,314.5274408856407,66.84,0.0,320.0,349.0
L0019008,6159.950800203733,2652.48,0.0,400.0,0.0
L0019009,2510.66471055015,574.41,0.0,800.0,441.0
L0019010,150.45314912874252,16.705000000000002,0.0,320.0,856.0
L0019011,16289.831439126656,3276.6749999999997,0.0,640.0,0.0
L0019012,6674.39671779789,1366.815,0.0,800.0,649.0
L0019013,611.8618484140187,96.06,0.0,240.0,1153.0
L0019014,11111.011927260408,2092.305,0.0,1200.0,106.0
L0019015,5244.340874405206,1730.7,0.0,720.0,231.0
L0019016,5509.831772259968,1274.655,0.0,560.0,1478.0
L0019017,368.4829012836516,50.480000000000004,0.0,240.0,1541.0
L0019018,1510.399555619806,450.0,0.0,320.0,0.0
L0019019,8171.558617681349,2050.245,0.0,640.0,917.0
L0019020,833.2480491090007,145.195,0.0,320.0,0.0
L0019021,6523.96528589821,1851.3899999999999,0.0,720.0,651.0
L0019022,305.6425161782652,1577.97,0.0,80.0,1174.0
L0019023,12754.897912543267,2401.4249999999997,0.0,720.0,868.0
L0019024,18845.517018086313,2018.9099999999999,0.0,1280.0,1677.0
L0019025,4983.539470525384,1228.4099999999999,0.0,320.0,0.0
L0019026,142.71064594533294,11.045,924.0520000000001,240.0,1085.0
L0019027,1500.6082144321874,667.005,0.0,160.0,0.0
L0019028,14690.154196599826,9895.275,0.0,240.0,1550.0
L0019029,374.671506699454,86.16,0.0,240.0,1116.0
L0019030,111.68744825467468,29.66,0.0,240.0,355.0
L0019031,70147.50362206071,11720.984999999999,0.0,1120.0,559.0
L0019032,155.63093635510654,24.175,0.0,400.0,332.0
L0019033,48.38812818559818,17.26,0.0,240.0,1156.0
L0019034,145499.60927420252,44648.759999999995,0.0,560.0,617.0
L0019035,17599.867839940263,1965.855,0.0,1280.0,1483.0
L0019036,70892.66605642809,17692.515,0.0,1680.0,1107.0
L0019037,84691.1372549196,28427.94,0.0,880.0,349.0
L0019038,55.03186028789729,34.17,0.0,160.0,525.0
L0019039,173.0671304249391,27.005,0.0,240.0,294.0
L0019040,1322.874023209773,205.405,0.0,320.0,322.0
L0019041,1468.1225026663021,710.31,0.0,240.0,1387.0
L0019042,837.7667437052262,233.57,0.0,320.0,1796.0
L0019043,245.57472926169635,64.955,0.0,80.0,1075.0
L0019044,86.61601327896119,20.275000000000002,0.0,160.0,726.0
L0019045,8980.422127423211,1245.48,0.0,560.0,0.0
L0019046,3951.4959406527273,1504.605,0.0,880.0,130.0
L0019047,30167.86371727653,7826.415,0.0,640.0,605.0
L0019048,114.56120789858512,27.96,0.0,320.0,987.0
L0019049,129.16718348864467,16.955000000000002,0.0,400.0,0.0
L0019050,231.08276068039237,55.2,0.0,160.0,1547.0
L0019051,7197.113593748817,1289.565,0.0,1120.0,117.0
L0019052,158127.00503175356,12925.695,0.0,1280.0,344.0
L0019053,40.40502641220577,37.6,0.0,160.0,869.0
L0019054,126.48599480376579,39.64,0.0,240.0,0.0
L0019055,2277.1147218624874,726.495,0.0,640.0,150.0
L0019056,3820.7018672910335,2968.9049999999997,0.0,240.0,0.0
L0019057,30802.748325083227,7091.94,283900.76649999997,800.0,159.0
L0019058,19863.240462102807,1675.845,0.0,1920.0,1112.0
L0019059,294.4577235317789,41.93,0.0,160.0,0.0
L0019060,20332.084848635608,15893.865,0.0,160.0,0.0
L0019061,18.15907547478564,16.37,0.0,160.0,372.0
L0019062,6155.769660811685,1306.395,0.0,1120.0,510.0
L0019063,13861.647537288736,11165.07,0.0,240.0,659.0
L0019064,385.4055885145627,44.485,0.0,160.0,90.0
L0019065,394.6646919758059,43.980000000000004,0.0,240.0,1027.0
L0019066,44433.47189445695,7216.9349999999995,0.0,1040.0,1042.0
L0019067,6693.930142041687,2106.69,0.0,560.0,1080.0
L0019068,421.61016153739763,49.155,0.0,160.0,282.0
L0019069,4536.827759988643,835.4549999999999,0.0,480.0,0.0
L0019070,3484.3222029447907,2238.975,0.0,720.0,553.0
L0019071,13976.966755711166,1898.175,0.0,1120.0,731.0
L0019072,104.645687138848,32.135,0.0,240.0,1055.0
L0019073,574.6109927926213,179.76,0.0,240.0,259.0
L0019074,535.6952878902666,41.800000000000004,3496.232,240.0,598.0
L0019075,370.0463980568573,29.69,2481.28,240.0,0.0
L0019076,657.6739939783141,58.910000000000004,4908.2519999999995,240.0,123.0
L0019077,23740.05239685032,3702.0899999999997,161771.5775,720.0,1297.0
L0019078,8079.39293950295,2756.64,0.0,240.0,0.0
L0019079,290.860215639174,53.370000000000005,0.0,240.0,258.0
L0019080,1469.178592976816,203.36,0.0,240.0,829.0
L0019081,1281.6893986056373,223.615,0.0,400.0,571.0
L0019082,21719.68878290289,1964.0549999999998,0.0,1680.0,309.0
L0019083,3194.362362936842,1616.3999999999999,0.0,720.0,436.0
L0019084,1529.7622841345146,157.945,0.0,240.0,384.0
L0019085,8505.317828891202,1746.165,0.0,480.0,1037.0
L0019086,678.1864252031967,68.4,0.0,400.0,1221.0
L0019087,8031.319704036531,2626.71,0.0,960.0,1174.0
L0019088,570.0664551370311,134.82,0.0,240.0,1119.0
L0019089,1190.6971615109592,516.405,0.0,1440.0,1166.0
L0019090,5362.09073234995,1456.605,0.0,400.0,1051.0
L0019091,228550.25789197016,47476.634999999995,0.0,1360.0,431.0
L0019092,865.6573413390712,1772.8799999999999,0.0,80.0,547.0
L0019093,26463.348201436736,4865.445,0.0,1600.0,345.0
L0019094,8674.779359198757,2773.1549999999997,0.0,1120.0,0.0
L0019095,1118.597081847,571.125,0.0,400.0,0.0
L0019096,7470.728565388396,1209.2549999999999,0.0,1440.0,261.0
L0019097,1511.6472386543733,786.0,0.0,160.0,1324.0
L0019098,3457.8783914672954,896.52,0.0,1200.0,1439.0
L0019099,8995.341160430387,3938.0099999999998,0.0,800.0,579.0
L0019100,2760.1786655820997,658.77,0.0,880.0,734.0
L0019101,653.9887219278141,119.35000000000001,0.0,400.0,933.0
L0019102,412.77011015200986,79.825,0.0,320.0,1365.0
L0019103,2997.518780092858,1876.9199999999998,0.0,880.0,662.0
L0019104,5833.365038462682,782.25,20508.618000000002,1280.0,279.0
L0019105,4264.895667257495,1503.855,67443.766,240.0,0.0
L0019106,128.7455416806601,124.105,0.0,160.0,319.0
L0019107,25721.869237625608,6514.965,0.0,1040.0,1112.0
L0019108,6703.697445775028,2011.725,0.0,400.0,1028.0
L0019109,536.7611566642299,47.515,0.0,240.0,1381.0
L0019110,86364.14459435352,16878.42,0.0,1040.0,210.0
L0019111,653.5215565447882,71.78,0.0,240.0,566.0
L0019112,7716.14430207462,1282.905,0.0,1280.0,632.0
L0019113,21000.25534945856,3853.1549999999997,0.0,1040.0,0.0
L0019114,6687.456294404967,2680.245,0.0,320.0,1087.0
L0019115,23459.584327041634,7370.384999999999,0.0,720.0,0.0
L0019116,11921.363972352483,3567.12,0.0,560.0,0.0
L0019117,14549.178372295783,5226.72,0.0,1280.0,143.0
L0019118,399.6213554763794,63.870000000000005,0.0,160.0,1071.0
L0019119,24191.914444479535,2591.865,0.0,1280.0,0.0
L0019120,42361.983431475725,8904.855,0.0,640.0,0.0
L0019121,7112.76428326942,1118.3999999999999,0.0,1520.0,853.0
L0019122,1422.2529595661535,1070.955,0.0,160.0,293.0
L0019123,5062.897714375854,2710.395,0.0,400.0,1202.0
L0019124,207.51677417282013,80.485,0.0,240.0,0.0
L0019125,14.457305920133368,10.0,0.0,160.0,0.0
L0019126,2828.116022460535,1179.675,0.0,160.0,1083.0
L0019127,148633.8032898465,39802.77,0.0,720.0,1000.0
L0019128,13830.8528309457,7023.21,0.0,1280.0,143.0
L0019129,1768.6015125619922,550.14,0.0,1360.0,0.0
L0019130,317.5726914197206,68.79,0.0,240.0,380.0
L0019131,113.276393770352,20.905,0.0,240.0,1218.0
L0019132,5728.853644102067,588.255,0.0,1280.0,0.0
L0019133,170.20958154391496,27.39,0.0,240.0,0.0
L0019134,63355.16618445925,26932.844999999998,0.0,560.0,949.0
L0019135,49685.61903412973,10513.08,0.0,880.0,1416.0
L0019136,6883.13975540659,3000.0,0.0,480.0,1610.0
L0019137,344.4630179620161,250.0,0.0,160.0,1346.0
L0019138,5496.304671757371,2246.535,0.0,240.0,1573.0
L0019139,3126.4823458745514,1464.3,0.0,240.0,119.0
L0019140,382.49328105514866,60.305,0.0,160.0,941.0
L0019141,8852.672522837645,1830.615,24286.9835,1440.0,1050.0
L0019142,19597.97396779269,3015.795,82607.421,1440.0,0.0
L0019143,9188.590922630066,1305.75,19138.7235,1280.0,0.0
L0019144,9946.437728582583,896.9399999999999,0.0,1920.0,325.0
L0019145,389.10048531264067,71.655,0.0,240.0,0.0
L0019146,3423.075033063693,1245.84,0.0,960.0,817.0
L0019147,47.19924403131009,35.775,0.0,160.0,1196.0
L0019148,2106.7757529687697,668.655,0.0,400.0,758.0
L0019149,245.30020890573041,60.265,0.0,160.0,1068.0
L0019150,297.00429449986666,83.96000000000001,0.0,240.0,1112.0
L0019151,4228.335958400201,532.38,0.0,1280.0,1059.0
L0019152,424.34570904107767,76.535,0.0,320.0,0.0
L0019153,139.535260928683,38.76,0.0,240.0,1242.0
L0019154,23.771163001144306,17.37,0.0,160.0,340.0
L0019155,12439.447081617192,10434.195,0.0,160.0,688.0
L0019156,11711.730528527358,11900.1,0.0,240.0,667.0
L0019157,1101.8369402831513,138.07,0.0,400.0,1242.0
L0019158,8700.191361696758,1267.7849999999999,0.0,1200.0,0.0
L0019159,4753.553343413919,5357.79,0.0,160.0,1179.0
L0019160,20727.7835134409,2092.395,0.0,880.0,1388.0
L0019161,9689.862665995732,1013.49,45701.773,640.0,0.0
L0019162,543.5240834971424,77.055,0.0,320.0,630.0
L0019163,247445.2248811323,30278.67,0.0,1600.0,1244.0
L0019164,1484.0859052222686,1535.01,0.0,160.0,570.0
L0019165,903.6838402815349,145.865,0.0,160.0,1187.0
L0019166,18638.567885590717,6627.3,0.0,960.0,1042.0
L0019167,26.84546214133501,25.16,0.0,160.0,904.0
L0019168,5795.060978624877,1186.9199999999998,0.0,640.0,209.0
L0019169,5244.776576280082,706.545,0.0,1200.0,1320.0
L0019170,29.176337872976436,26.73,0.0,160.0,840.0
L0019171,181.35893304664643,26.39,0.0,400.0,212.0
L0019172,3066.718558102143,920.025,0.0,880.0,1126.0
L0019173,3688.656566197537,949.7099999999999,0.0,480.0,1295.0
L0019174,4588.1335035117345,1876.4399999999998,0.0,480.0,86.0
L0019175,285.7539998357929,31.525000000000002,0.0,320.0,1101.0
L0019176,336.5215748707577,29.52,0.0,240.0,1511.0
L0019177,172.23804766116663,45.47,0.0,240.0,145.0
L0019178,9667.230388178816,2065.605,0.0,560.0,1168.0
L0019179,7479.453278847272,1282.7849999999999,0.0,1200.0,1049.0
L0019180,20434.99899526598,16050.015,0.0,1200.0,1076.0
L0019181,286.5807525356486,31.88,0.0,400.0,662.0
L0019182,275.50922306332734,42.13,0.0,160.0,475.0
L0019183,6641.437689519487,934.8149999999999,0.0,1280.0,1455.0
L0019184,6012.37482897616,1310.76,0.0,800.0,0.0
L0019185,74.94830215872265,47.54,0.0,160.0,607.0
L0019186,23485.9030553451,12238.38,0.0,320.0,2010.0
L0019187,0.0,73.29,0.0,80.0,1428.0
L0019188,1120.1687716809288,224.14000000000001,0.0,320.0,980.0
L0019189,26155.918169852022,1949.73,0.0,1920.0,1334.0
L0019190,94461.32893577337,14126.085,0.0,960.0,0.0
L0019191,26547.726336003387,16822.305,0.0,880.0,270.0
L0019192,868.689659458939,85.765,0.0,240.0,631.0
L0019193,10806.213923857547,1907.2649999999999,0.0,720.0,1547.0
L0019194,95.40950187927112,19.175,0.0,240.0,131.0
L0019195,11127.879548111558,6147.945,0.0,320.0,1513.0
L0019196,6513.464799222211,1934.9099999999999,0.0,720.0,246.0
L0019197,4197.38344680476,1937.955,0.0,240.0,1042.0
L0019198,129836.2725857661,17331.42,879812.9624999999,720.0,1011.0
L0019199,41742.17743055839,4637.054999999999,0.0,880.0,0.0
L0019200,89156.18127643867,9661.785,0.0,1600.0,1757.0
L0019201,344.8298316028342,132.51500000000001,0.0,240.0,1115.0
L0019202,10605.318067745604,3365.7149999999997,0.0,1840.0,183.0
L0019203,1507.7125375382602,2226.2999999999997,0.0,240.0,0.0
L0019204,28329.041286245738,8915.01,0.0,1040.0,183.0
L0019205,3300.3866101932804,888.0749999999999,0.0,1680.0,1322.0
L0019206,60726.78773855031,33353.085,0.0,1280.0,1201.0
L0019207,479.9493539291807,30.805,2605.204,320.0,79.0
L0019208,227.36493225619196,63.2,0.0,240.0,1208.0
L0019209,6636.446598041476,1916.3999999999999,0.0,800.0,1045.0
L0019210,192.05218039788303,28.580000000000002,0.0,240.0,797.0
L0019211,41337.14886189046,3177.21,0.0,1920.0,1119.0
L0019212,12938.407540366068,7059.599999999999,0.0,320.0,0.0
L0019213,360.80638834401964,162.29,0.0,80.0,0.0
L0019214,331.34140558229757,124.12,0.0,80.0,151.0
L0019215,226.95116596955808,71.075,0.0,240.0,1465.0
L0019216,231.00938410431147,46.17,0.0,240.0,0.0
L0019217,632.8193892867117,65.355,0.0,320.0,0.0
L0019218,215.6472640697658,37.18,0.0,240.0,643.0
L0019219,77.0535819882527,13.395,0.0,400.0,566.0
L0019220,77082.31064629454,24915.285,0.0,1440.0,252.0
L0019221,46346.62499506732,8511.75,0.0,1520.0,1111.0
L0019222,10047.218766055643,10815.869999999999,0.0,160.0,275.0
L0019223,5076.567288584672,1561.7549999999999,0.0,720.0,824.0
L0019224,5365.8059905525115,578.235,0.0,1120.0,178.0
L0019225,61279.96435382333,13112.22,0.0,880.0,315.0
L0019226,1813.2944906506689,195.42000000000002,0.0,400.0,1193.0
L0019227,185.79928412125446,67.05,0.0,240.0,0.0
L0019228,533.2630390889011,605.9399999999999,0.0,80.0,921.0
L0019229,8816.692399781756,7500.0,0.0,400.0,501.0
L0019230,6752.187402379006,6319.665,0.0,240.0,0.0
L0019231,9121.428014388839,6623.025,0.0,160.0,141.0
L0019232,15019.481649813428,3837.705,0.0,800.0,1385.0
L0019233,11699.339799928479,1983.4199999999998,0.0,560.0,373.0
L0019234,145.2951773581095,13.175,1097.3600000000001,240.0,1261.0
L0019235,13923.63672110578,3431.2349999999997,0.0,560.0,442.0
L0019236,1224.0641202607378,250.0,0.0,160.0,361.0
L0019237,20463.17700492234,1387.995,0.0,1680.0,1056.0
L0019238,22729.236490541025,2017.905,0.0,880.0,0.0
L0019239,34925.36108209267,4912.575,0.0,960.0,1412.0
L0019240,6825.373004467431,1173.87,0.0,960.0,335.0
L0019241,8416.081084383912,1488.54,0.0,640.0,171.0
